,tokens,text
51955,rt @nygovcuomo congrats to @companyreference award the @areadevelopment economic development project of the year hyperlink,"RT @NYGovCuomo: Congrats to @SolarCity, awarded the @AreaDevelopment 2014 Economic Development Project of the Year: http://t.co/wVIpo1Xz3K "
51962,a look at wind and solar energy how far we have come hyperlink via @energycollectiv,A look at #wind and #solar energy: How far we've come. http://t.co/oimELiuJmc via @EnergyCollectiv
51965,here ' a stellar ground mount solar electric system installation by companyreference in el cajon solar hyperlink,"Here's a stellar ground mount solar electric system installation by Solar Alliance of America in El Cajon!

Solar... http://t.co/8NJhEYUUpV"
51967,usermention we know how frustrating the long wait from utility company can be amp thank you for your continue patience with this delay,@realmrssaville We know how frustrating the long wait from utility companies can be &amp; thank you for your continued patience with this delay.
51970,rt @girlgonemom way to save on electricty include @companyreference sunrunsolar cg ad hyperlink,RT @GirlGoneMom: 10 Ways to Save on Electricty including @Sunrun #SunrunSolar #CG #ad http://t.co/jpiINyQnTE
51975,day and people be stop by the showroom to enter in this year revolusummer sweep stake stop by companyreference hyperlink,Day 2 and people are stopping by the showroom to enter in this years #RevoluSummer Sweep Stakes.  Stop by RevoluSun! http://t.co/br0OXOoWC0
51984,@firstsolar donate $ k to three organization in cuyama where the solar company will build a large scale array hyperlink,".@FirstSolar donates $50k to three organizations in Cuyama, where the #solar company will build a large-scale array. http://t.co/TrQ7hiaGux"
52015,solar energy success come in all shape and size solarchat gosolar hyperlink hyperlink,Solar energy successes come in all shapes and sizes #SolarChat #gosolar   http://t.co/XxagHB9dmD http://t.co/LqsTK2LOj9
52016,for a few hour in datereference all electricity deliver to borrego spring statename come from solar hyperlink hyperlink,"For a few hours in May, all electricity delivered to Borrego Springs, CA came from #solar.
http://t.co/lmDucMT0cT http://t.co/3kb7pBJ86S"
52020,rt @ecomagination solar panel face enough challenge without have to worry about stay clean enter these robot hyperlink,RT @ecomagination: Solar panels face enough challenges without having to worry about staying clean. Enter these #robots. http://t.co/woctHF
52022,rt @valmg win a nest learn thermostat in @companyreference nest giveaway hyperlink sunrunsolar sponsor rt hyperlink,RT @valmg: Win a Nest Learning Thermostat in @Sunrun Nest Giveaway http://t.co/n7h3rO1nQf #SunrunSolar #sponsored RT http://t.co/PKc6KdsSHh
52026,we be excited to announce that we be now expand into the commercial and industrial c amp i market hyperlink,We are excited to announce that we are now expanding into the Commercial and Industrial (C&amp;I) market!  http://t.co/H1kDH3vib7
52034,paul a companyreference site surveyor use an internally develop device know as the sunsbot the hyperlink,"Paul, a #SolarCity site surveyor, uses an internally-developed device known as ""the Sunsbot"". The https://t.co/aXiHU8pezA"
52051,usermention no worry @recsolar be a u s gt commercial installer you 're think of @recgroupmedia the panel manufacturer,"@EMP_SOL_ENERGIA No worries. @RECsolar is a U.S&gt; commercial installer. You're thinking of @RECGroupMedia, the panel manufacturer."
52054,rt @waitbutwhy a mini post on @companyreference that be in datereference 's tesla post but do not make the final cut hyperlink hyperlink,RT @waitbutwhy: A mini post on @solarcity that was in yesterday's Tesla post but didn't make the final cut: http://t.co/FxI5Q7xutF http://t
52059,rt @solar marketing look out coal here come fast track solar @blmnational hyperlink via @cleantechnica,"RT @solar_marketing: Look Out #Coal, Here Comes Fast-Track #Solar @BLMNational http://t.co/vQfTYipvsp via @cleantechnica"
52071,perfect summer day with this companyreference solar installation by the beach hyperlink,Perfect summer day with this Solar Alliance of America solar installation by the beach! http://t.co/lXO5RFykyU
52084,rt @sfuncube jumpstart your solar career w tip from womeninsolar webcast host by @grid feature @companyreference @companyreference hyperlink,RT @sfuncube: Jumpstart your #solar career w/ tips from #WomenInSolar webcast 6/10 hosted by  @GRID featuring @SolarCity @SunEdison http://
52093,statename have become the first state to mandate a move to % renewable energy true aloha hyperlink hyperlink,Hawaii has become the first state to mandate a move to 100% renewable energy--true Aloha! http://t.co/TozKou3umC http://t.co/hfvHmGn1tH
52094,check out the late news insight and opportunity from companyreference hyperlink,"Check out the latest news, insights, and opportunities from Solaire Energy Systems. https://t.co/j0FnkC2ham"
52102,datereference have bring us a great start to the summer solar production thanks companyreference kris hyperlink,"""June has brought us a great start to the summer #solar production. Thanks NATiVE!""
- Kris http://t.co/RvcIO7L2gU"
52119,you 're never too young to become a solar superfan funfriday rooftoprevolution hyperlink,You're never too young to become a #solar superfan. #FunFriday #RooftopRevolution http://t.co/OJVQnuRged
52121,rt @sfuncube jumpstart your solar career w tip from womeninsolar webcast host by @grid feature @companyreference @companyreference hyperlink,RT @sfuncube: Jumpstart your #solar career w/ tips from #WomenInSolar webcast 6/10 hosted by  @GRID featuring @SolarCity @SunEdison http://
52123,rt @sfbusinesstime congrats lynn jurich of @companyreference for be name in our sfbtwomen publication hyperlink hyperlink,RT @SFBusinessTimes: Congrats Lynn Jurich of @Sunrun for being named in our #SFBTWomen publication http://t.co/jXJyrQw05U http://t.co/MxywB
52124,rt @jeffbrownwbz statename energy statename @companyreference now in statename get ready to expand in statename too wbz newenglandbusiness,RT @jeffbrownwbz: CA energy co @Sunrun now in NH. Getting ready to expand in MA too. #wbz #NewEnglandBusiness
52125,rt @c e energywomen womeninsolar webcast host by @grid feature @companyreference @companyreference c ewomen hyperlink,RT @C3E_EnergyWomen: #WomenInSolar webcast 6/10 hosted by @GRID featuring @SolarCity @SunEdison #C3EWomen https://t.co/RIylHM5DiP
52131,for the u s individual commercial rooftop solar make sense but in develop country it ' microgrids hyperlink,"For the U.S., individual commercial rooftop solar makes sense, but in developing countries, it's microgrids: http://t.co/jnlFKIBsPG"
52135,rt @jpaulellis this be a pretty typical sdge bill since i get solar with @companyreference yes that be a minus in front of the number hyperlink,"RT @jpaulellis: This is a pretty typical SDGE bill since I got solar with @Sunrun. Yes, that is a minus in front of the number. ;) http://t"
52136,aloha datereference everyone revolusummer stop by companyreference to win a whole house fan a pool pump statename ev charging station hyperlink,"Aloha Friday Everyone! #RevoluSummer Stop by RevoluSun to win a whole house fan, a pool pump, or EV charging station! http://t.co/L4BSt1KNZx"
52138,rt @jill watch @companyreference ceo on cnn amp i want to be a customer of a company that value employee and encourage meditation also gi,RT @jill0822: Watching @Sunrun CEO on CNN &amp; I want to be a customer of a company that values employees and encourages meditation. Also? #Gi
52139,aloha solar statename have become the first state to mandate a move to % renewable energy hyperlink solarlove,"Aloha, solar! #Hawaii has become the first state to mandate a move to 100% renewable energy: http://t.co/NAc6GV8Cru #SolarLove"
52149,usermention we completely understand derek please dm us with more detail on your experience so we can look into this further thank you,"@derekwalter We completely understand, Derek. Please DM us with more details on your experience so we can look into this further. Thank you."
52160,statename may soon see its large solar energy project come to reality hyperlink gosolar,Minnesota might soon see its largest solar energy project come to reality: http://t.co/dgtzuQ86lA #GoSolar
52170,in the future solar panel may become paper thin flexible and organic find out how hyperlink,"In the future, solar panels might become paper-thin, flexible and organic. Find out how: http://t.co/4GW3l5W7HB"
52196,the statename general assembly pass a bill that will create community solar project in the state hyperlink hyperlink,The MD General Assembly passed a bill that will create community solar projects in the state: http://t.co/JNQsBoicIG http://t.co/nYspAI58WX
52197,rt @louisgray solar power not only save money and the environment but reduce water demand too i be a happy @companyreference customer hyperlink,"RT @louisgray: Solar power: not only saves money and the environment, but reduces water demand too. I'm a happy @sunrun customer. https://t"
52198,rt @suncatchermovie watch danny kennedy of @companyreference talk about a clean energy future in @suncatchermovie at @lafilmf get tix now ht,RT @suncatchermovie: Watch Danny Kennedy of @sungevity talk about a clean energy future in @suncatchermovie at @lafilmfest. Get tix now: ht
52207,rt @projo from @kuffneralex solar panel company @companyreference set up shop in statename hyperlink hyperlink,RT @projo: from @KuffnerAlex: Solar-panel company @solarcity sets up shop in #RI http://t.co/RoWq4Jdv6g http://t.co/ACF2sUtGJX
52209,rt @enphase be my solar panel work a guide to understand home solar production @completesolar hyperlink,RT @Enphase: Are my #solar panels working? A guide to understanding home solar production | @CompleteSolar http://t.co/wmdFlbIPLC
52212,if your off this datereference kamehameha day stop by to enter to win companyreference 's revolusummer sweepstakes hyperlink,If your off this Thursday Kamehameha Day stop by to enter to win RevoluSun's #RevoluSummer Sweepstakes! http://t.co/TdNDXm7opH
52219,star courtney b i hire companyreference usa to instal solar panel on my second home in ventura the hyperlink,"5 Star: Courtney B. ""I hired Natural Energy USA to instal solar panels on my second home in Ventura. The... http://t.co/f5JEDgg63M"
